accx,accy,accz,gyrox,gyroy,gyroz,magx,magy,magz,imu_time,fix_type,pdop,num_svs,latitude,longitude,altitude,course_deg,speed,time_of_day,roll,pitch,yaw,baro_pressure_mbar,baro_temp_c,mag_x_cal,mag_y_cal,mag_z_cal
5.0737743,-5.6842127,-6.171466,0.022968754,-0.018958092,0.036458336,385.0,89.0,144.0,3984948500.0,NoFix,13,0,0.0,0.0,0,0.0,0.0,0,43.024467,31.282415,144.28813,970.59033,27.694572,-501.9431,39.586452,335.95197
5.0945086,-5.7189727,-6.0244975,0.16296875,0.033541918,-0.033541664,384.0,95.0,143.0,3986259700.0,NoFix,5,0,0.0,0.0,0,0.0,0.0,0,43.032207,31.28563,144.30713,970.59033,27.694572,-500.3412,50.773674,334.07965
5.1134133,-5.826913,-5.9604654,0.005468754,0.10354185,0.0014583394,386.0,99.0,139.0,3987571200.0,NoFix,5,0,0.0,0.0,0,0.0,0.0,0,43.04574,31.289454,144.3491,970.5896,27.688347,-504.1728,58.315796,326.4666
5.164029,-5.811057,-6.031205,-0.09953125,0.08604193,0.15895832,378.0,96.0,142.0,3988882700.0,NoFix,5,0,0.0,0.0,0,0.0,0.0,0,43.054344,31.292141,144.36816,970.5896,27.688347,-489.45993,52.435226,332.2591
5.2213526,-5.6500626,-6.0159597,-0.13453124,0.121041894,0.17645833,380.0,92.0,137.0,3990194000.0,NoFix,5,0,0.0,0.0,0,0.0,0.0,0,43.055676,31.301355,144.39407,970.5896,27.688347,-493.0286,45.009563,322.72775
5.224402,-5.645794,-6.129388,-0.09953125,0.08604193,0.19395834,371.0,101.0,141.0,3991505400.0,NoFix,5,0,0.0,0.0,0,0.0,0.0,0,43.05228,31.30753,144.405,970.5896,27.688347,-476.89514,61.54503,330.46082
5.1304884,-5.6775045,-6.144024,-0.047031246,0.10354185,0.31645834,383.0,92.0,148.0,3992817000.0,NoFix,5,0,0.0,0.0,0,0.0,0.0,0,43.051952,31.306911,144.40857,970.5896,27.688347,-498.35278,45.139065,343.58167
5.164639,-5.737878,-6.094018,0.092968754,0.068541884,0.43895835,382.0,90.0,146.0,3994128400.0,NoFix,5,0,0.0,0.0,0,0.0,0.0,0,43.060158,31.305698,144.41705,970.5896,27.688347,-496.4879,41.358505,339.79108
5.1280494,-5.813496,-6.0244975,0.23296876,0.22604191,0.45645833,378.0,93.0,146.0,3995439600.0,NoFix,5,0,0.0,0.0,0,0.0,0.0,0,43.07904,31.304708,144.42906,970.59186,27.688347,-489.30566,46.832703,339.84912
4.9804707,-5.761051,-6.195249,0.075468756,0.34854186,0.70145833,374.0,89.0,145.0,3996751000.0,NoFix,5,0,0.0,0.0,0,0.0,0.0,0,43.08769,31.29265,144.43303,970.59186,27.688347,-481.89493,39.20979,337.99124
4.904852,-5.656161,-6.179394,-0.15203124,0.33104187,0.8589583,377.0,91.0,138.0,3998062600.0,NoFix,5,0,0.0,0.0,0,0.0,0.0,0,43.08875,31.277115,144.46075,970.59186,27.688347,-487.51718,43.03789,324.66284
5.0018144,-5.649452,-6.272088,-0.047031246,0.26104188,0.56145835,380.0,99.0,143.0,3999373800.0,NoFix,5,0,0.0,0.0,0,0.0,0.0,0,43.08435,31.267511,144.48251,970.59186,27.688347,-493.19342,58.11855,334.14008
5.0878005,-5.6775045,-6.145853,0.14546876,0.19104183,0.35145834,371.0,89.0,146.0,4000685300.0,NoFix,5,0,0.0,0.0,0,0.0,0.0,0,43.088284,31.265957,144.47011,970.59186,27.688347,-476.41797,39.10879,339.9287
5.147564,-5.7171435,-5.964124,0.11046875,0.33104187,0.26395833,381.0,95.0,146.0,4001996800.0,NoFix,5,0,0.0,0.0,0,0.0,0.0,0,43.101902,31.273455,144.48605,970.5934,27.703041,-494.8388,50.67743,339.8157
5.19757,-5.612253,-5.8958235,-0.15203124,0.6285419,0.31645834,378.0,96.0,146.0,4003308300.0,NoFix,5,0,0.0,0.0,0,0.0,0.0,0,43.111275,31.290386,144.50275,970.5934,27.703041,-489.40903,52.44473,339.85626
5.295752,-5.647623,-6.0988965,-0.58953124,0.7685419,0.80645835,383.0,97.0,148.0,4004619500.0,NoFix,5,0,0.0,0.0,0,0.0,0.0,0,43.11005,31.30216,144.52927,970.5934,27.703041,-498.52505,54.492443,343.59354
5.0323057,-5.745196,-6.1671968,-0.7995312,0.8210419,0.9114583,379.0,91.0,143.0,4005931000.0,NoFix,5,0,0.0,0.0,0,0.0,0.0,0,43.10773,31.297321,144.5576,970.5934,27.703041,-491.09634,43.118683,334.1338
4.811548,-5.5110216,-6.1842723,-0.7995312,0.4360419,0.9989583,387.0,88.0,144.0,4007242500.0,NoFix,5,0,0.0,0.0,0,0.0,0.0,0,43.090897,31.279547,144.58066,970.5934,27.703041,-505.55148,37.784695,335.92413
5.0975575,-5.7958117,-6.3550243,-0.13453124,0.26104188,0.4214583,378.0,92.0,150.0,4008553700.0,NoFix,5,0,0.0,0.0,0,0.0,0.0,0,43.087044,31.271774,144.57239,970.59204,27.703041,-489.2203,44.971523,347.44385
4.929855,-5.9128985,-6.0476704,0.11046875,0.033541918,0.21145833,382.0,94.0,142.0,4009865200.0,NoFix,5,0,0.0,0.0,0,0.0,0.0,0,43.103443,31.259697,144.59467,970.59204,27.703041,-496.67667,48.831707,332.20346
4.9804707,-6.3690505,-5.249405,0.39046878,0.24354184,0.018958338,376.0,97.0,139.0,4011176700.0,NoFix,5,0,0.0,0.0,0,0.0,0.0,0,43.183495,31.263428,144.649,970.59204,27.703041,-485.8898,54.229866,326.5891
4.957297,-6.0616965,-5.7988605,-0.32703125,-0.12395811,0.35145834,387.0,90.0,146.0,4012488200.0,NoFix,5,0,0.0,0.0,0,0.0,0.0,0,43.208904,31.250992,144.67201,970.59204,27.703041,-505.59494,41.530792,339.72745
5.2256217,-5.929974,-6.1757345,-0.22203125,-0.14145815,0.73645836,377.0,91.0,144.0,4013799400.0,NoFix,5,0,0.0,0.0,0,0.0,0.0,0,43.215775,31.240852,144.6798,970.59204,27.703041,-487.4408,43.052143,336.05853
4.859115,-5.6659184,-6.136096,-0.39703125,-0.0714581,0.9989583,379.0,97.0,140.0,4015111000.0,NoFix,5,0,0.0,0.0,0,0.0,0.0,0,43.21131,31.216852,144.70735,970.5925,27.706718,-491.34128,54.335613,328.4502
5.0384045,-5.620791,-6.348316,-0.15203124,0.19104183,0.053958334,382.0,93.0,141.0,4016422400.0,NoFix,5,0,0.0,0.0,0,0.0,0.0,0,43.194218,31.214182,144.71451,970.5925,27.706718,-496.65497,46.95866,330.30182
5.0804825,-5.631158,-6.136096,-0.29203123,0.033541918,0.45645833,379.0,89.0,146.0,4017733600.0,NoFix,5,0,0.0,0.0,0,0.0,0.0,0,43.186596,31.21035,144.71005,970.5925,27.706718,-490.98923,39.384453,339.8269
4.9274154,-5.72934,-6.1775646,-0.27453125,0.121041894,0.19395834,375.0,91.0,143.0,4019045000.0,NoFix,5,0,0.0,0.0,0,0.0,0.0,0,43.180702,31.201046,144.70769,970.5925,27.706718,-483.81073,42.98085,334.18472
5.175616,-5.714704,-6.253793,-0.11703125,0.05104184,0.10645834,381.0,88.0,143.0,4020356600.0,NoFix,8,0,0.0,0.0,0,0.0,0.0,0,43.172607,31.202547,144.7063,970.5925,27.706718,-494.63577,37.57557,334.10123
5.0518203,-5.7397075,-6.0946274,-0.08203125,0.033541918,0.07145833,373.0,94.0,144.0,4021667800.0,NoFix,8,0,0.0,0.0,0,0.0,0.0,0,43.172977,31.201187,144.70107,970.5925,27.706718,-480.25854,48.526337,336.11658
5.0792627,-5.7781262,-6.12085,0.092968754,0.05104184,-0.103541665,386.0,97.0,145.0,4022979300.0,NoFix,8,0,0.0,0.0,0,0.0,0.0,0,43.176014,31.202383,144.71425,970.5925,27.706718,-504.02747,54.588696,337.8575
5.0902395,-5.720193,-6.078772,0.12796876,-0.036458135,-0.12104166,385.0,95.0,142.0,4024290800.0,NoFix,8,0,0.0,0.0,0,0.0,0.0,0,43.17797,31.205137,144.72842,970.5925,27.706718,-502.17532,50.80576,332.16763
5.142075,-5.6445737,-6.0775523,0.040468752,-0.053958178,-0.033541664,381.0,90.0,146.0,4025602300.0,NoFix,8,0,0.0,0.0,0,0.0,0.0,0,43.175316,31.2105,144.72055,970.5925,27.706718,-494.6665,41.324047,339.8038
5.1036563,-5.7805657,-6.0702343,-0.064531244,0.016041875,0.053958334,381.0,89.0,142.0,4026913500.0,NoFix,8,0,0.0,0.0,0,0.0,0.0,0,43.17874,31.211237,144.7269,970.5925,27.706718,-494.68295,39.443867,332.2043
5.008523,-5.7549534,-6.131827,-0.16953124,0.08604193,0.10645834,381.0,93.0,147.0,4028225000.0,NoFix,8,0,0.0,0.0,0,0.0,0.0,0,43.177197,31.206938,144.72601,970.59204,27.702484,-494.75717,46.938454,341.71024
4.9597363,-5.7641,-6.150122,-0.23953123,-0.018958092,0.15895832,378.0,94.0,140.0,4029536500.0,NoFix,8,0,0.0,0.0,0,0.0,0.0,0,43.17353,31.197615,144.73778,970.59204,27.702484,-489.4165,48.689125,328.4558
4.979251,-5.8147163,-6.12207,0.12796876,-0.10645819,-0.22604167,382.0,95.0,145.0,4030847700.0,NoFix,8,0,0.0,0.0,0,0.0,0.0,0,43.176647,31.192741,144.7389,970.59204,27.702484,-496.67294,50.70951,337.90366
5.1176825,-5.8025193,-6.170856,0.18046875,-0.17645812,-0.47104168,383.0,89.0,146.0,4032159200.0,NoFix,8,0,0.0,0.0,0,0.0,0.0,0,43.17535,31.195944,144.72559,970.59204,27.702484,-498.27484,39.522285,339.77597
5.2183037,-5.4884577,-6.056818,0.040468752,-0.19395816,-0.47104168,380.0,91.0,145.0,4033470700.0,NoFix,8,0,0.0,0.0,0,0.0,0.0,0,43.161327,31.212416,144.70721,970.59204,27.702484,-492.8923,43.15789,337.91962
5.281726,-5.612863,-6.0885296,-0.20453125,-0.14145815,-0.26104167,379.0,94.0,145.0,4034782200.0,NoFix,8,0,0.0,0.0,0,0.0,0.0,0,43.14955,31.226444,144.69771,970.5943,27.702484,-491.17426,48.73546,337.93948
5.093289,-5.751294,-6.2025676,-0.25703126,0.033541918,0.07145833,383.0,92.0,135.0,4036093400.0,NoFix,8,0,0.0,0.0,0,0.0,0.0,0,43.142582,31.224373,144.72418,970.5943,27.702484,-498.51825,45.10819,318.89102
4.999985,-5.548831,-6.3586836,-0.37953126,0.068541884,0.29895833,387.0,90.0,146.0,4037405000.0,NoFix,8,0,0.0,0.0,0,0.0,0.0,0,43.118946,31.216076,144.72377,970.5943,27.702484,-505.59494,41.530792,339.72745
5.027427,-5.745196,-6.1519513,-0.34453124,-0.10645819,0.22895834,388.0,85.0,145.0,4038716400.0,NoFix,8,0,0.0,0.0,0,0.0,0.0,0,43.112774,31.20813,144.72726,970.5943,27.702484,-507.2568,32.209496,337.80356
4.917658,-6.4086895,-5.2872148,0.37296873,-0.12395811,-0.36604166,388.0,87.0,136.0,4040027600.0,NoFix,8,0,0.0,0.0,0,0.0,0.0,0,43.186314,31.207603,144.78014,970.5943,27.702484,-507.44028,35.929474,320.7148
5.1926913,-5.853745,-5.759832,-0.53703123,-0.24645817,0.33395833,382.0,95.0,144.0,4041339400.0,NoFix,8,0,0.0,0.0,0,0.0,0.0,0,43.19843,31.210506,144.79938,970.5943,27.702484,-496.68567,50.707138,336.0044
5.2353787,-5.8817973,-6.0446215,0.005468754,0.27854192,-0.27854165,380.0,92.0,142.0,4042650600.0,NoFix,8,0,0.0,0.0,0,0.0,0.0,0,43.208088,31.22398,144.80846,970.5943,27.702484,-492.96494,45.02144,332.22415
5.135977,-5.8293524,-5.9391212,-0.51953125,0.33104187,0.40395832,376.0,88.0,147.0,4043961900.0,NoFix,8,0,0.0,0.0,0,0.0,0.0,0,43.21618,31.227749,144.80794,970.5943,27.702484,-485.47784,37.41278,341.762
5.0621877,-5.8726497,-6.0988965,-0.51953125,0.20854187,0.6489583,382.0,100.0,146.0,4045273300.0,NoFix,8,0,0.0,0.0,0,0.0,0.0,0,43.220135,31.21886,144.83246,970.5943,27.702484,-496.83252,60.065266,339.81485
4.8957043,-5.8013,-6.1513414,-0.37953126,0.1735419,0.5439583,385.0,90.0,141.0,4046585000.0,NoFix,8,0,0.0,0.0,0,0.0,0.0,0,43.21987,31.203253,144.85551,970.5943,27.702484,-502.01578,41.45,330.2565
4.8511868,-5.8994827,-6.196469,-0.23953123,0.016041875,0.33395833,383.0,89.0,146.0,4047896300.0,NoFix,8,0,0.0,0.0,0,0.0,0.0,0,43.221905,31.183422,144.85844,970.594,27.699936,-498.27484,39.522285,339.77597
4.9768114,-5.7458057,-6.1909804,-0.047031246,-0.28145814,0.018958338,380.0,94.0,151.0,4049207600.0,NoFix,8,0,0.0,0.0,0,0.0,0.0,0,43.21555,31.172842,144.83774,970.594,27.699936,-492.9193,48.78417,349.32245
4.8993635,-5.7921524,-6.175125,0.16296875,-0.33395815,-0.41854167,376.0,97.0,148.0,4050519000.0,NoFix,8,0,0.0,0.0,0,0.0,0.0,0,43.212074,31.163048,144.81549,970.594,27.699936,-485.77524,54.25124,343.68262
5.110974,-5.651892,-6.278186,0.47796875,-0.4564581,-0.75104165,376.0,103.0,148.0,4051830500.0,NoFix,8,0,0.0,0.0,0,0.0,0.0,0,43.19971,31.166695,144.7879,970.594,27.699936,-485.982,65.475296,343.69687
5.257333,-5.5683455,-6.0903587,0.39046878,-0.4564581,-0.8210417,379.0,88.0,146.0,4053141800.0,NoFix,8,0,0.0,0.0,0,0.0,0.0,0,43.18952,31.18382,144.7532,970.594,27.699936,-490.95477,37.51378,339.82452
5.4463797,-5.4372325,-6.053769,0.16296875,-0.29895818,-0.8210417,376.0,84.0,145.0,4054453200.0,NoFix,10,0,0.0,0.0,0,0.0,0.0,0,43.171715,31.215342,144.71208,970.59216,27.699936,-485.36548,29.925325,337.95392
5.226841,-5.6281085,-6.1592693,-0.047031246,0.016041875,-0.36604166,380.0,93.0,146.0,4055764700.0,NoFix,10,0,0.0,0.0,0,0.0,0.0,0,43.160812,31.2285,144.69978,970.59216,27.699936,-492.9485,46.90162,339.82367
5.0195,-5.7336087,-6.1696362,-0.25703126,0.13854182,0.36895832,381.0,95.0,150.0,4057076200.0,NoFix,10,0,0.0,0.0,0,0.0,0.0,0,43.157665,31.221483,144.6981,970.59216,27.699936,-494.7879,50.686928,347.4128
4.868872,-5.840329,-6.1745152,-0.37953126,0.121041894,0.6489583,376.0,94.0,141.0,4058387500.0,NoFix,10,0,0.0,0.0,0,0.0,0.0,0,43.159306,31.201244,144.71625,970.59216,27.699936,-485.761,48.622585,330.38055
4.8957043,-5.900092,-6.19403,-0.25703126,-0.018958092,0.63145834,383.0,89.0,142.0,4059699000.0,NoFix,10,0,0.0,0.0,0,0.0,0.0,0,43.163948,31.179253,144.73471,970.5927,27.705307,-498.32574,39.512783,332.17883
5.0487714,-5.7275105,-6.147073,0.022968754,-0.10645819,0.018958338,382.0,94.0,144.0,4061010400.0,NoFix,10,0,0.0,0.0,0,0.0,0.0,0,43.161964,31.175863,144.73856,970.5927,27.705307,-496.6512,48.83646,336.00204
5.077433,-5.661649,-6.1348763,0.18046875,-0.14145815,-0.38354167,378.0,94.0,147.0,4062321700.0,NoFix,10,0,0.0,0.0,0,0.0,0.0,0,43.15673,31.180199,144.72089,970.5927,27.705307,-489.3274,48.705753,341.7508
5.093289,-5.7384872,-6.093408,0.14546876,-0.15895808,-0.4010417,386.0,94.0,145.0,4063633200.0,NoFix,10,0,0.0,0.0,0,0.0,0.0,0,43.15611,31.184584,144.72217,970.5927,27.705307,-503.9241,48.976665,337.85037
5.0810924,-5.6274986,-6.168417,0.21546875,-0.15895808,-0.34854168,375.0,95.0,148.0,4064944600.0,NoFix,10,0,0.0,0.0,0,0.0,0.0,0,43.148624,31.188267,144.69746,970.5927,27.705307,-483.88492,50.47543,343.6906
5.098168,-5.7641,-6.1446333,0.21546875,-0.22895813,-0.33104166,390.0,91.0,147.0,4066256000.0,NoFix,10,0,0.0,0.0,0,0.0,0.0,0,43.14838,31.189333,144.69598,970.5927,27.705307,-511.08087,43.50722,341.59094
5.2603817,-5.651892,-6.064746,0.11046875,-0.29895818,-0.20854166,375.0,93.0,145.0,4067567400.0,NoFix,10,0,0.0,0.0,0,0.0,0.0,0,43.14484,31.199434,144.67957,970.5932,27.705307,-483.8542,46.72695,337.988
5.30368,-6.0019336,-5.6695766,0.30296874,-0.001458168,-0.31354168,384.0,97.0,139.0,4068878800.0,NoFix,10,0,0.0,0.0,0,0.0,0.0,0,43.18069,31.21843,144.71622,970.5932,27.705307,-500.46103,54.50553,326.4873
5.295752,-5.842768,-5.66043,-0.15203124,0.52354187,0.07145833,374.0,91.0,140.0,4070190300.0,NoFix,10,0,0.0,0.0,0,0.0,0.0,0,43.20806,31.24267,144.73831,970.5932,27.705307,-482.02753,42.939266,328.4996
5.3469777,-5.534195,-6.15683,-1.1320312,0.64604187,0.9989583,388.0,95.0,143.0,4071501600.0,NoFix,10,0,0.0,0.0,0,0.0,0.0,0,43.18827,31.25409,144.77577,970.5932,27.705307,-507.62683,50.911507,334.02875
5.1548815,-5.4543076,-6.409299,-1.3245312,0.59354186,1.1564584,384.0,86.0,143.0,4072813000.0,NoFix,10,0,0.0,0.0,0,0.0,0.0,0,43.15098,31.249807,144.79071,970.5932,27.705307,-500.03107,33.93759,334.0583
5.0402336,-5.3896656,-6.373929,-0.71203125,0.26104188,0.68395835,381.0,95.0,145.0,4074124500.0,NoFix,10,0,0.0,0.0,0,0.0,0.0,0,43.11729,31.243668,144.79384,970.5938,27.711235,-494.85153,50.675053,337.9164
4.9883986,-5.5293164,-6.3288016,0.14546876,-0.19395816,-0.15604167,381.0,94.0,149.0,4075435800.0,NoFix,10,0,0.0,0.0,0,0.0,0.0,0,43.098324,31.23791,144.7705,970.5938,27.711235,-494.76617,48.813877,345.51117
4.793253,-5.7708087,-6.26416,0.49546874,-0.4564581,-0.17354167,378.0,93.0,138.0,4076747300.0,NoFix,10,0,0.0,0.0,0,0.0,0.0,0,43.098408,31.21604,144.7714,970.5938,27.711235,-489.4075,46.8137,324.65488
4.677386,-5.8043494,-6.2794056,0.26796877,-0.3514582,0.31645834,385.0,95.0,142.0,4078058800.0,NoFix,10,0,0.0,0.0,0,0.0,0.0,0,43.100033,31.182858,144.78552,970.5938,27.711235,-502.17532,50.80576,332.16763
4.5170007,-5.799471,-6.4501576,-0.34453124,-0.15895808,0.7889583,379.0,89.0,141.0,4079370200.0,NoFix,10,0,0.0,0.0,0,0.0,0.0,0,43.087616,31.135422,144.7928,970.5938,27.711235,-491.0529,39.372578,330.3305
4.8109384,-5.8452077,-6.22879,-0.5020312,-0.19395816,0.73645836,381.0,90.0,140.0,4080681500.0,NoFix,10,0,0.0,0.0,0,0.0,0.0,0,43.083652,31.106506,144.81169,970.59564,27.711235,-494.7429,41.309795,328.4081
5.2006187,-5.8311815,-5.859234,0.26796877,0.033541918,-0.48854166,383.0,89.0,145.0,4081993000.0,NoFix,10,0,0.0,0.0,0,0.0,0.0,0,43.101723,31.123667,144.81221,970.59564,27.711235,-498.28757,39.51991,337.87668
5.431744,-5.701288,-5.760442,0.28546876,0.22604191,-0.73354167,378.0,99.0,145.0,4083304400.0,NoFix,10,0,0.0,0.0,0,0.0,0.0,0,43.11765,31.16228,144.81516,970.59564,27.711235,-489.52515,58.054382,337.96408
5.392715,-5.645184,-5.8067884,-0.22203125,0.29604185,-0.12104166,378.0,89.0,140.0,4084615700.0,NoFix,10,0,0.0,0.0,0,0.0,0.0,0,43.124733,31.19185,144.82594,970.59564,27.711235,-489.2442,39.335743,328.44394
5.23233,-5.645184,-6.2647696,-0.39703125,0.22604191,0.22895834,381.0,90.0,141.0,4085927200.0,NoFix,10,0,0.0,0.0,0,0.0,0.0,0,43.11047,31.198055,144.83377,970.59564,27.711235,-494.73016,41.312172,330.3074
5.1323175,-5.621401,-6.169027,-0.15203124,-0.29895818,0.21145833,382.0,91.0,145.0,4087238700.0,NoFix,10,0,0.0,0.0,0,0.0,0.0,0,43.099728,31.194918,144.82822,970.5946,27.70163,-496.53513,43.226807,337.89417
5.125,-5.815326,-6.0775523,0.46046877,-0.47395813,-0.47104168,374.0,94.0,152.0,4088550000.0,NoFix,10,0,0.0,0.0,0,0.0,0.0,0,43.106915,31.196,144.7904,970.5946,27.70163,-481.97815,48.579796,351.2981
4.9804707,-5.9128985,-5.954977,0.7404688,-0.5439582,-0.73354167,379.0,98.0,156.0,4089861400.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,43.1268,31.193277,144.75569,970.5946,27.70163,-491.1721,56.24429,358.84106
5.0865808,-5.90741,-5.981809,0.46046877,-0.33395815,-0.38354167,381.0,87.0,149.0,4091172900.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,43.144203,31.193567,144.73642,970.5946,27.70163,-494.52496,35.719143,345.49454
5.082922,-5.7415366,-6.0732837,0.092968754,0.068541884,-0.033541664,377.0,93.0,148.0,4092484400.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,43.148632,31.196068,144.72594,970.59595,27.70163,-487.4588,46.802994,343.6604
5.1701274,-5.509802,-6.2812347,-0.13453124,0.10354185,0.19395834,385.0,89.0,149.0,4093795600.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,43.130627,31.200405,144.71439,970.59595,27.70163,-501.8795,39.598328,345.44836
5.1585407,-5.341489,-6.266599,-0.13453124,0.13854182,0.22895834,386.0,88.0,147.0,4095107000.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,43.105743,31.207891,144.70511,970.59595,27.70163,-503.6919,37.75736,341.6347
5.0262074,-5.431744,-6.297091,-0.012031246,-0.018958092,0.17645833,376.0,91.0,142.0,4096418600.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,43.08471,31.20498,144.69493,970.59595,27.70163,-485.64487,43.01293,332.27267
4.931684,-5.732999,-6.3031893,0.16296875,-0.088958144,0.12395834,378.0,92.0,146.0,4097729800.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,43.08051,31.191286,144.6852,970.59595,27.70163,-489.2712,44.962025,339.84674
4.871921,-5.9061904,-6.075113,0.28546876,-0.19395816,0.17645833,381.0,98.0,143.0,4099041300.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,43.096687,31.174036,144.70343,970.59595,27.70163,-494.98035,56.28233,334.12497
5.0475516,-5.9555864,-6.028156,0.25046876,-0.018958092,0.053958334,377.0,91.0,145.0,4100352800.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,43.116707,31.16943,144.70499,970.5946,27.68863,-487.42807,43.054516,337.9578
5.1865926,-5.803129,-5.936072,0.040468752,0.20854187,-0.033541664,389.0,94.0,145.0,4101664300.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,43.130547,31.180744,144.72784,970.5946,27.68863,-509.38834,49.080036,337.8122
5.306119,-5.633597,-5.9555864,-0.13453124,0.19104183,0.036458336,376.0,100.0,154.0,4102975500.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,43.13245,31.199476,144.71277,970.5946,27.68863,-485.80228,59.877518,355.08545
5.309778,-5.555539,-6.0995064,-0.11703125,0.26104188,-0.12104166,375.0,92.0,152.0,4104287000.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,43.123745,31.219646,144.68506,970.5946,27.68863,-483.73065,44.872902,351.2806
5.182934,-5.556759,-6.0909686,-0.08203125,0.016041875,0.0014583394,375.0,96.0,145.0,4105598500.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,43.11528,31.228807,144.67761,970.5946,27.68863,-483.95755,52.338978,337.99515
5.010962,-5.6500626,-6.178784,-0.012031246,-0.22895813,0.12395834,382.0,91.0,146.0,4106909700.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,43.107895,31.220926,144.671,970.5951,27.68863,-496.5224,43.229183,339.79346
4.829233,-5.7799563,-6.242816,0.12796876,-0.24645817,0.10645834,378.0,95.0,144.0,4108221200.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,43.10629,31.20049,144.6694,970.5951,27.68863,-489.40002,50.569305,336.05533
4.757883,-5.8628926,-6.311726,0.040468752,-0.2639581,0.26395833,381.0,94.0,147.0,4109532700.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,43.105118,31.171581,144.66685,970.5951,27.68863,-494.79163,48.809128,341.71262
4.771909,-5.8311815,-6.309287,-0.08203125,-0.12395811,0.26395833,383.0,94.0,143.0,4110844000.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,43.101326,31.146217,144.6784,970.5951,27.68863,-498.48532,48.868538,334.09003
4.905462,-5.7323895,-6.2263503,-0.08203125,0.033541918,0.018958338,374.0,99.0,147.0,4112155400.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,43.095737,31.136467,144.67088,970.5951,27.68863,-482.21408,57.921303,341.81357
5.1323175,-5.634207,-6.12207,0.040468752,0.121041894,-0.24354166,376.0,94.0,142.0,4113467000.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,43.090973,31.14643,144.6697,970.59534,27.69117,-485.74823,48.624958,332.27982
5.3067293,-5.5848107,-5.958026,0.11046875,0.15604186,-0.4010417,379.0,93.0,147.0,4114778400.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,43.09151,31.171688,144.66026,970.59534,27.69117,-491.11435,46.869537,341.7357
5.345148,-5.6098137,-5.965344,0.075468756,0.10354185,-0.36604166,377.0,90.0,146.0,4116089600.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,43.092113,31.196634,144.64677,970.59534,27.69117,-487.38086,41.186214,339.85474
5.2677,-5.6958,-5.958636,0.12796876,-0.12395811,-0.15604167,382.0,94.0,144.0,4117401000.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,43.098083,31.210175,144.65242,970.59534,27.69117,-496.6512,48.83646,336.00204
5.164639,-5.824474,-6.0507197,0.16296875,-0.24645817,-0.08604167,381.0,91.0,145.0,4118712600.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,43.106255,31.211525,144.6507,970.59534,27.69117,-494.7137,43.19235,337.9069
4.98169,-5.8049593,-6.103165,0.16296875,-0.3164581,-0.103541665,384.0,103.0,144.0,4120024000.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,43.11044,31.202692,144.66765,970.59576,27.69117,-500.60413,65.741455,335.99796
4.91156,-5.759832,-6.2879434,0.022968754,-0.3164581,0.036458336,378.0,93.0,146.0,4121335300.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,43.10274,31.185822,144.65527,970.59576,27.69117,-489.30566,46.832703,339.84912
4.87375,-5.631158,-6.373319,-0.09953125,-0.19395816,0.018958338,377.0,88.0,146.0,4122646800.0,NoFix,12,0,0.0,0.0,0,0.0,0.0,0,43.08367,31.169935,144.63235,970.59576,27.69117,-487.31195,37.444862,339.84998
4.915219,-5.6500626,-6.2946515,-0.029531248,-0.14145815,-0.033541664,382.0,90.0,143.0,4123958000.0,NoFix,2,0,0.0,0.0,0,0.0,0.0,0,43.07047,31.158863,144.62894,970.59576,27.69117,-496.5261,41.35138,334.09323
4.956687,-5.724461,-6.178784,0.21546875,-0.10645819,-0.24354166,376.0,98.0,142.0,4125269500.0,NoFix,2,0,0.0,0.0,0,0.0,0.0,0,43.06926,31.154055,144.6307,970.59576,27.69117,-485.88605,56.107662,332.2893
5.108535,-5.776297,-6.042792,0.37296873,-0.12395811,-0.38354167,388.0,86.0,144.0,4126581000.0,NoFix,2,0,0.0,0.0,0,0.0,0.0,0,43.078278,31.159985,144.63237,970.59576,27.69117,-507.304,34.0778,335.90668
